,id,date_time,lap,latitude_longitude,velocity,navigation,vehicle_id
1229,22039398,2022-07-14 13:29:03,3,"(-13.5517567, -71.9904305)",43,236,SJ02
1230,22039438,2022-07-14 13:29:15,3,"(-13.5520509, -71.9912518)",21,336,SJ02
1231,22039483,2022-07-14 13:29:27,3,"(-13.5515921, -71.9907403)",19,59,SJ02
1232,22039533,2022-07-14 13:29:39,3,"(-13.5511777, -71.990028)",36,58,SJ02
1233,22039573,2022-07-14 13:29:51,3,"(-13.5505478, -71.9890123)",34,51,SJ02
1234,22039620,2022-07-14 13:30:03,3,"(-13.5499485, -71.9882818)",30,49,SJ02
1235,22039695,2022-07-14 13:30:22,3,"(-13.549384, -71.9876894)",22,40,SJ02
1236,22039732,2022-07-14 13:30:34,3,"(-13.5487644, -71.9869438)",37,58,SJ02
1237,22039785,2022-07-14 13:30:46,3,"(-13.5481612, -71.9860042)",34,52,SJ02
1238,22039824,2022-07-14 13:30:58,3,"(-13.5475437, -71.9852447)",30,39,SJ02
1239,22039873,2022-07-14 13:31:10,3,"(-13.5467653, -71.9846945)",32,31,SJ02
1240,22039915,2022-07-14 13:31:22,3,"(-13.5460688, -71.9842319)",28,38,SJ02
1241,22039960,2022-07-14 13:31:34,3,"(-13.5453622, -71.9835927)",28,44,SJ02
1242,22040031,2022-07-14 13:31:54,3,"(-13.5448567, -71.9830344)",16,58,SJ02
1243,22040081,2022-07-14 13:32:07,3,"(-13.5449211, -71.9823827)",22,138,SJ02
1244,22040189,2022-07-14 13:32:32,3,"(-13.5449016, -71.9819122)",16,354,SJ02
1245,22040271,2022-07-14 13:32:57,3,"(-13.5442825, -71.9821098)",18,346,SJ02
1246,22040330,2022-07-14 13:33:13,3,"(-13.5435898, -71.9822534)",1,188,SJ02
1247,22040422,2022-07-14 13:33:35,3,"(-13.5429685, -71.981951)",19,26,SJ02
1248,22040536,2022-07-14 13:34:06,3,"(-13.5423422, -71.9821425)",12,320,SJ02
1249,22040639,2022-07-14 13:34:35,3,"(-13.5417213, -71.9820246)",27,35,SJ02
1250,22040766,2022-07-14 13:35:01,3,"(-13.541067, -71.9815668)",11,33,SJ02
1251,22040836,2022-07-14 13:35:19,3,"(-13.5403826, -71.9813609)",14,14,SJ02
1252,22040879,2022-07-14 13:35:33,3,"(-13.5397142, -71.9811454)",23,19,SJ02
1253,22041021,2022-07-14 13:36:15,3,"(-13.5390432, -71.9809107)",18,22,SJ02
1254,22041063,2022-07-14 13:36:27,3,"(-13.5382067, -71.9805157)",36,28,SJ02
1255,22041108,2022-07-14 13:36:39,3,"(-13.5372135, -71.9799769)",30,28,SJ02
1256,22041156,2022-07-14 13:36:51,3,"(-13.5365051, -71.9800857)",21,336,SJ02
1257,22041418,2022-07-14 13:38:08,3,"(-13.5359108, -71.9803557)",6,2,SJ02
1258,22041513,2022-07-14 13:38:31,3,"(-13.5351707, -71.9805822)",28,331,SJ02
1259,22041562,2022-07-14 13:38:43,3,"(-13.5342052, -71.9806944)",32,6,SJ02
1260,22041606,2022-07-14 13:38:55,3,"(-13.5330488, -71.9804508)",40,22,SJ02
1261,22041685,2022-07-14 13:39:18,3,"(-13.5321989, -71.9800546)",10,6,SJ02
1262,22041801,2022-07-14 13:39:32,3,"(-13.5314564, -71.979868)",32,12,SJ02
1263,22042194,2022-07-14 13:39:44,3,"(-13.5303724, -71.9795927)",26,11,SJ02
1264,22042199,2022-07-14 13:40:03,3,"(-13.5303137, -71.9802568)",17,255,SJ02
1265,22042536,2022-07-14 13:40:17,3,"(-13.5304947, -71.9808974)",18,253,SJ02
1266,22042201,2022-07-14 13:40:17,3,"(-13.5304947, -71.9808974)",18,253,SJ02
1267,22042544,2022-07-14 13:40:30,3,"(-13.5306294, -71.9815234)",18,257,SJ02
1268,22042554,2022-07-14 13:40:49,3,"(-13.530891, -71.9823049)",18,246,SJ02
1269,22042565,2022-07-14 13:41:23,3,"(-13.5307099, -71.9827787)",10,329,SJ02
1270,22042587,2022-07-14 13:41:23,3,"(-13.5307099, -71.9827787)",10,329,SJ02
1271,22042588,2022-07-14 13:42:11,3,"(-13.5286182, -71.9835158)",19,314,SJ02
1272,22042590,2022-07-14 13:42:48,3,"(-13.5281167, -71.9838135)",7,58,SJ02
1273,22042642,2022-07-14 13:43:20,3,"(-13.5280631, -71.9825038)",17,82,SJ02
1274,22042945,2022-07-14 13:44:01,3,"(-13.5275125, -71.9825366)",15,294,SJ02
1275,22042951,2022-07-14 13:44:13,3,"(-13.5273008, -71.9831728)",21,289,SJ02
1276,22042952,2022-07-14 13:44:31,3,"(-13.5269788, -71.9837079)",13,30,SJ02
1277,22042955,2022-07-14 13:44:48,3,"(-13.5262547, -71.9834078)",22,20,SJ02
1278,22043006,2022-07-14 13:45:10,3,"(-13.5255609, -71.9831322)",15,10,SJ02
1279,22043155,2022-07-14 13:45:52,3,"(-13.5250593, -71.9832688)",7,288,SJ02
1280,22043456,2022-07-14 13:46:53,3,"(-13.5237752, -71.9830088)",20,9,SJ02
1281,22043569,2022-07-14 13:47:26,3,"(-13.5231133, -71.982865)",4,40,SJ02
1282,22044302,2022-07-14 13:50:29,3,"(-13.5226605, -71.9823892)",5,48,SJ02
1283,22044650,2022-07-14 13:52:12,3,"(-13.5225207, -71.9818249)",9,122,SJ02
1284,22044745,2022-07-14 13:52:35,3,"(-13.5227923, -71.9812384)",10,113,SJ02
1285,22044881,2022-07-14 13:53:14,3,"(-13.5231245, -71.9806138)",12,117,SJ02
1286,22045097,2022-07-14 13:54:05,3,"(-13.5234624, -71.9798782)",16,115,SJ02
1287,22045161,2022-07-14 13:54:22,3,"(-13.5237968, -71.9791548)",12,113,SJ02
1288,22045308,2022-07-14 13:55:00,3,"(-13.5241328, -71.9783864)",14,118,SJ02
1289,22045617,2022-07-14 13:56:24,3,"(-13.524607, -71.9779532)",17,195,SJ02
1290,22045710,2022-07-14 13:56:41,3,"(-13.5250153, -71.9776522)",27,96,SJ02
1291,22045759,2022-07-14 13:56:53,3,"(-13.5252131, -71.9764502)",26,111,SJ02
1292,22045801,2022-07-14 13:57:05,3,"(-13.5255079, -71.9755614)",43,106,SJ02
1293,22045810,2022-07-14 13:57:17,3,"(-13.5259605, -71.9740668)",52,107,SJ02
1294,22045875,2022-07-14 13:57:32,3,"(-13.526311, -71.9729768)",26,109,SJ02
1295,22045930,2022-07-14 13:57:44,3,"(-13.5266639, -71.9721962)",21,124,SJ02
1296,22045994,2022-07-14 13:58:07,3,"(-13.5270944, -71.9716729)",23,131,SJ02
1297,22046079,2022-07-14 13:58:31,3,"(-13.5274276, -71.9710389)",9,30,SJ02
1298,22046151,2022-07-14 13:58:46,3,"(-13.5267658, -71.9713912)",26,325,SJ02
1299,22046200,2022-07-14 13:58:58,3,"(-13.5261049, -71.9717998)",21,328,SJ02
1300,22046348,2022-07-14 13:59:27,3,"(-13.5255015, -71.9721715)",15,325,SJ02
1301,22046384,2022-07-14 13:59:39,3,"(-13.524788, -71.9724682)",29,346,SJ02
1302,22046438,2022-07-14 13:59:51,3,"(-13.5240614, -71.9726294)",19,349,SJ02
1303,22046556,2022-07-14 14:00:19,3,"(-13.52337, -71.9727949)",8,347,SJ02
1304,22046793,2022-07-14 14:01:19,3,"(-13.522674, -71.9730002)",8,343,SJ02
1305,22046809,2022-07-14 14:01:37,3,"(-13.5223556, -71.9727211)",20,97,SJ02
1306,22046970,2022-07-14 14:02:15,3,"(-13.5224735, -71.9720388)",16,101,SJ02
1307,22047023,2022-07-14 14:02:28,3,"(-13.522603, -71.9711995)",22,96,SJ02
1308,22047072,2022-07-14 14:02:40,3,"(-13.5227197, -71.9702786)",36,98,SJ02
1309,22047115,2022-07-14 14:02:52,3,"(-13.5229227, -71.9691055)",37,97,SJ02
1310,22047153,2022-07-14 14:03:04,3,"(-13.5228019, -71.9682268)",30,31,SJ02
1311,22047195,2022-07-14 14:03:16,3,"(-13.5219282, -71.9677048)",21,31,SJ02
1312,22047304,2022-07-14 14:03:42,3,"(-13.5213293, -71.967273)",24,54,SJ02
1313,22047340,2022-07-14 14:03:54,3,"(-13.5212099, -71.9665078)",30,108,SJ02
1314,22047438,2022-07-14 14:04:22,3,"(-13.5214741, -71.9657535)",31,107,SJ02
1315,22047482,2022-07-14 14:04:34,3,"(-13.5218592, -71.9646075)",39,108,SJ02
1316,22047571,2022-07-14 14:04:57,3,"(-13.5221324, -71.963724)",19,102,SJ02
1317,22047641,2022-07-14 14:05:09,3,"(-13.5224236, -71.9627154)",41,107,SJ02
1318,22047680,2022-07-14 14:05:30,3,"(-13.5226611, -71.9618902)",19,107,SJ02
1319,22047721,2022-07-14 14:05:42,3,"(-13.5228964, -71.9611395)",28,104,SJ02
1320,22047771,2022-07-14 14:05:54,3,"(-13.5231348, -71.9603815)",26,107,SJ02
1321,22047816,2022-07-14 14:06:06,3,"(-13.523365, -71.9596391)",25,109,SJ02
1322,22047969,2022-07-14 14:06:45,3,"(-13.5235897, -71.9589066)",31,107,SJ02
1323,22048014,2022-07-14 14:06:57,3,"(-13.5239645, -71.9577685)",35,109,SJ02
1324,22048072,2022-07-14 14:07:10,3,"(-13.5241772, -71.9570389)",23,107,SJ02
1325,22048123,2022-07-14 14:07:23,3,"(-13.5243944, -71.9564247)",9,105,SJ02
1326,22048220,2022-07-14 14:07:54,3,"(-13.5245595, -71.955725)",26,108,SJ02
1327,22048260,2022-07-14 14:08:06,3,"(-13.5248357, -71.954885)",37,107,SJ02
1328,22048463,2022-07-14 14:09:05,3,"(-13.5250892, -71.9541111)",5,108,SJ02
1329,22048539,2022-07-14 14:09:27,3,"(-13.5252985, -71.9533899)",16,108,SJ02
1330,22048633,2022-07-14 14:09:48,3,"(-13.5255363, -71.9526106)",26,107,SJ02
1331,22048773,2022-07-14 14:10:26,3,"(-13.5257468, -71.9519128)",23,106,SJ02
1332,22048820,2022-07-14 14:10:38,3,"(-13.525993, -71.9510979)",29,107,SJ02
1333,22048867,2022-07-14 14:10:52,3,"(-13.5262114, -71.9503403)",24,106,SJ02
1334,22048904,2022-07-14 14:11:04,3,"(-13.5264675, -71.9495164)",29,109,SJ02
1335,22049052,2022-07-14 14:11:50,3,"(-13.5266851, -71.9487998)",11,107,SJ02
1336,22049175,2022-07-14 14:12:03,3,"(-13.526923, -71.9479561)",32,106,SJ02
1337,22049180,2022-07-14 14:12:15,3,"(-13.5272347, -71.9468892)",41,103,SJ02
1338,22049205,2022-07-14 14:12:33,3,"(-13.5274507, -71.9458635)",10,100,SJ02
1339,22049267,2022-07-14 14:12:46,3,"(-13.5275314, -71.9449807)",34,94,SJ02
1340,22049308,2022-07-14 14:12:58,3,"(-13.5276255, -71.9439057)",25,96,SJ02
1341,22049444,2022-07-14 14:13:32,3,"(-13.5277124, -71.9431967)",29,96,SJ02
1342,22049493,2022-07-14 14:13:44,3,"(-13.5278019, -71.9422533)",32,96,SJ02
1343,22049542,2022-07-14 14:13:56,3,"(-13.5279956, -71.9409886)",44,97,SJ02
1344,22049697,2022-07-14 14:14:37,3,"(-13.5281572, -71.9400926)",13,103,SJ02
1345,22049763,2022-07-14 14:14:49,3,"(-13.528367, -71.9393039)",34,107,SJ02
1346,22049785,2022-07-14 14:15:01,3,"(-13.5287139, -71.9381167)",44,106,SJ02
1347,22049822,2022-07-14 14:15:13,3,"(-13.5291355, -71.9367027)",47,107,SJ02
1348,22049860,2022-07-14 14:15:25,3,"(-13.5295063, -71.9353869)",41,105,SJ02
1349,22049963,2022-07-14 14:15:51,3,"(-13.5297422, -71.9345828)",20,101,SJ02
1350,22049997,2022-07-14 14:16:04,3,"(-13.5299573, -71.9337445)",30,105,SJ02
1351,22050095,2022-07-14 14:16:32,3,"(-13.5301959, -71.9329946)",10,88,SJ02
1352,22050148,2022-07-14 14:16:45,3,"(-13.5304237, -71.9320517)",40,107,SJ02
1353,22050186,2022-07-14 14:16:57,3,"(-13.5308138, -71.9307317)",40,106,SJ02
1354,22050283,2022-07-14 14:17:28,3,"(-13.531015, -71.9300039)",21,107,SJ02
1355,22050321,2022-07-14 14:17:40,3,"(-13.5313039, -71.9290168)",37,106,SJ02
1356,22050413,2022-07-14 14:18:06,3,"(-13.5315909, -71.9280805)",16,104,SJ02
1357,22050459,2022-07-14 14:18:18,3,"(-13.5318135, -71.9271933)",36,105,SJ02
1358,22050595,2022-07-14 14:18:53,3,"(-13.5320557, -71.926348)",5,113,SJ02
1359,22050667,2022-07-14 14:19:14,3,"(-13.5322832, -71.9256466)",10,124,SJ02
1360,22050747,2022-07-14 14:19:35,3,"(-13.5325162, -71.9248378)",33,106,SJ02
1361,22050787,2022-07-14 14:19:47,3,"(-13.5328683, -71.9235338)",48,104,SJ02
1362,22050834,2022-07-14 14:19:59,3,"(-13.5330205, -71.9221955)",39,89,SJ02
1363,22050873,2022-07-14 14:20:11,3,"(-13.5329093, -71.9212822)",23,81,SJ02
1364,22050986,2022-07-14 14:20:41,3,"(-13.5327312, -71.9205334)",22,75,SJ02
1365,22051012,2022-07-14 14:20:53,3,"(-13.5324713, -71.9194052)",49,77,SJ02
1366,22051069,2022-07-14 14:21:05,3,"(-13.5321054, -71.9177374)",57,77,SJ02
1367,22051097,2022-07-14 14:21:17,3,"(-13.5317574, -71.9162296)",36,75,SJ02
1368,22051146,2022-07-14 14:21:29,3,"(-13.531729, -71.9151109)",29,99,SJ02
1369,22051198,2022-07-14 14:21:43,3,"(-13.5319579, -71.9143477)",16,114,SJ02
1370,22051239,2022-07-14 14:21:56,3,"(-13.5323764, -71.9136243)",30,122,SJ02
1371,22051497,2022-07-14 14:23:13,3,"(-13.5333304, -71.9121393)",11,122,SJ02
1372,22051557,2022-07-14 14:23:32,3,"(-13.5337408, -71.9115536)",31,124,SJ02
1373,22051607,2022-07-14 14:23:44,3,"(-13.5344793, -71.9104047)",54,123,SJ02
1374,22051647,2022-07-14 14:23:56,3,"(-13.5353664, -71.9090477)",44,123,SJ02
1375,22051688,2022-07-14 14:24:08,3,"(-13.5360702, -71.9079955)",37,123,SJ02
1376,22051754,2022-07-14 14:24:25,3,"(-13.5365505, -71.9073418)",0,50,SJ02
1377,22051834,2022-07-14 14:24:48,3,"(-13.5369663, -71.9066348)",24,125,SJ02
1378,22051918,2022-07-14 14:25:17,3,"(-13.5373695, -71.9060463)",5,112,SJ02
1379,22052016,2022-07-14 14:25:45,3,"(-13.5375559, -71.9053797)",28,123,SJ02
1380,22052045,2022-07-14 14:25:57,3,"(-13.5380904, -71.9045757)",23,123,SJ02
1381,22052156,2022-07-14 14:26:28,3,"(-13.5384824, -71.9040151)",20,123,SJ02
1382,22052195,2022-07-14 14:26:40,3,"(-13.5390031, -71.903244)",30,124,SJ02
1383,22052236,2022-07-14 14:26:52,3,"(-13.5396982, -71.9022476)",40,126,SJ02
1384,22052272,2022-07-14 14:27:04,3,"(-13.5402501, -71.9014809)",24,125,SJ02
1385,22052320,2022-07-14 14:27:16,3,"(-13.5407917, -71.9007435)",39,126,SJ02
1386,22052362,2022-07-14 14:27:28,3,"(-13.5415452, -71.8997007)",31,125,SJ02
1387,22052406,2022-07-14 14:27:40,3,"(-13.5421252, -71.8989163)",30,127,SJ02
1388,22052462,2022-07-14 14:27:56,3,"(-13.542567, -71.8982804)",21,126,SJ02
1389,22052510,2022-07-14 14:28:08,3,"(-13.5431356, -71.8974813)",38,126,SJ02
1390,22052554,2022-07-14 14:28:20,3,"(-13.5438243, -71.8965292)",31,125,SJ02
1391,22052628,2022-07-14 14:28:43,3,"(-13.5442812, -71.8960201)",5,200,SJ02
1392,22052986,2022-07-14 14:29:21,3,"(-13.5447366, -71.8954708)",27,115,SJ02
1393,22052989,2022-07-14 14:29:33,3,"(-13.5451725, -71.8944216)",42,111,SJ02
1394,22052991,2022-07-14 14:29:45,3,"(-13.5455686, -71.8931183)",43,104,SJ02
1395,22052992,2022-07-14 14:30:07,3,"(-13.5458894, -71.8920378)",10,101,SJ02
1396,22052993,2022-07-14 14:30:20,3,"(-13.5460483, -71.8912412)",32,102,SJ02
1397,22053035,2022-07-14 14:30:32,3,"(-13.5462594, -71.8902709)",23,90,SJ02
1398,22053170,2022-07-14 14:31:13,3,"(-13.5457715, -71.889831)",17,28,SJ02
1399,22053230,2022-07-14 14:31:26,3,"(-13.544989, -71.8894245)",34,27,SJ02
1400,22053269,2022-07-14 14:31:38,3,"(-13.5441071, -71.8888961)",29,34,SJ02
1401,22053491,2022-07-14 14:32:37,3,"(-13.5441637, -71.8882822)",5,80,SJ02
1402,22053588,2022-07-14 14:33:04,3,"(-13.5447151, -71.8883284)",10,207,SJ02
1403,22053860,2022-07-14 14:34:07,3,"(-13.5454298, -71.8886009)",18,197,SJ02
1404,22053902,2022-07-14 14:34:22,3,"(-13.5460719, -71.8888259)",11,200,SJ02
1405,22054113,2022-07-14 14:35:17,3,"(-13.5466131, -71.888751)",15,102,SJ02
1406,22054162,2022-07-14 14:35:29,3,"(-13.5467817, -71.8880322)",19,107,SJ02
1407,22054209,2022-07-14 14:35:44,3,"(-13.5469845, -71.8872744)",27,102,SJ02
1408,22054294,2022-07-14 14:36:04,3,"(-13.5471981, -71.886469)",18,102,SJ02
1409,22054337,2022-07-14 14:36:16,3,"(-13.5473796, -71.8857318)",26,105,SJ02
1410,22054420,2022-07-14 14:36:48,3,"(-13.5475703, -71.8850339)",7,103,SJ02
1411,22054485,2022-07-14 14:37:03,3,"(-13.5477448, -71.8842558)",30,103,SJ02
1412,22054543,2022-07-14 14:37:15,3,"(-13.5480487, -71.8832669)",38,106,SJ02
1413,22054588,2022-07-14 14:37:27,3,"(-13.5483594, -71.8820659)",42,104,SJ02
1414,22054628,2022-07-14 14:37:39,3,"(-13.5486281, -71.8810739)",18,104,SJ02
1415,22054685,2022-07-14 14:37:57,3,"(-13.5488223, -71.8802633)",29,101,SJ02
1416,22054740,2022-07-14 14:38:09,3,"(-13.5491562, -71.8791717)",36,108,SJ02
1417,22054819,2022-07-14 14:38:33,3,"(-13.5493755, -71.8784273)",26,106,SJ02
1418,22054862,2022-07-14 14:38:45,3,"(-13.5496799, -71.8773647)",41,106,SJ02
1419,22054911,2022-07-14 14:38:57,3,"(-13.5500553, -71.8761408)",32,109,SJ02
1420,22054954,2022-07-14 14:39:09,3,"(-13.5502766, -71.8753124)",28,104,SJ02
1421,22055008,2022-07-14 14:39:22,3,"(-13.550516, -71.8745579)",14,107,SJ02
1422,22055194,2022-07-14 14:40:12,3,"(-13.5507069, -71.8738804)",22,105,SJ02
1423,22055237,2022-07-14 14:40:24,3,"(-13.5509525, -71.8729645)",35,104,SJ02
1424,22055279,2022-07-14 14:40:36,3,"(-13.5512099, -71.8718892)",36,104,SJ02
1425,22055329,2022-07-14 14:40:48,3,"(-13.5514637, -71.870816)",33,103,SJ02
1426,22055385,2022-07-14 14:41:04,3,"(-13.5516812, -71.8700201)",18,102,SJ02
1427,22055425,2022-07-14 14:41:16,3,"(-13.5518849, -71.8692014)",34,104,SJ02
1428,22055468,2022-07-14 14:41:28,3,"(-13.5521674, -71.8680176)",40,103,SJ02
1429,22055512,2022-07-14 14:41:42,3,"(-13.5523707, -71.8672172)",22,102,SJ02
1430,22055558,2022-07-14 14:41:54,3,"(-13.5526067, -71.8662406)",39,103,SJ02
1431,22055611,2022-07-14 14:42:09,3,"(-13.5528183, -71.8653372)",14,101,SJ02
1432,22055703,2022-07-14 14:42:25,3,"(-13.552977, -71.8644461)",33,98,SJ02
1433,22055771,2022-07-14 14:42:52,3,"(-13.5531076, -71.8635515)",18,97,SJ02
1434,22055819,2022-07-14 14:43:05,3,"(-13.5532351, -71.8627111)",29,97,SJ02
1435,22055863,2022-07-14 14:43:17,3,"(-13.553375, -71.8618296)",22,101,SJ02
1436,22055972,2022-07-14 14:43:43,3,"(-13.5534594, -71.8611135)",23,96,SJ02
1437,22056015,2022-07-14 14:43:55,3,"(-13.5536222, -71.8600902)",42,100,SJ02
1438,22056070,2022-07-14 14:44:07,3,"(-13.5540302, -71.8587183)",46,113,SJ02
1439,22056114,2022-07-14 14:44:19,3,"(-13.5546191, -71.8577205)",27,124,SJ02
1440,22056219,2022-07-14 14:44:50,3,"(-13.5550554, -71.8570865)",20,124,SJ02
1441,22056258,2022-07-14 14:45:02,3,"(-13.5555004, -71.8564091)",27,124,SJ02
1442,22056325,2022-07-14 14:45:22,3,"(-13.5556913, -71.85577)",14,58,SJ02
1443,22065658,2022-07-14 15:29:51,4,"(-13.554699, -71.8562926)",5,132,SJ02
1444,22065781,2022-07-14 15:30:26,4,"(-13.5552291, -71.8559)",10,155,SJ02
1445,22065877,2022-07-14 15:30:53,4,"(-13.5557306, -71.8558932)",7,270,SJ02
1446,22066079,2022-07-14 15:31:44,4,"(-13.5554172, -71.8565186)",23,304,SJ02
1447,22066108,2022-07-14 15:31:56,4,"(-13.5549208, -71.857238)",27,306,SJ02
1448,22066245,2022-07-14 15:32:33,4,"(-13.5545302, -71.8577999)",21,303,SJ02
1449,22066284,2022-07-14 15:32:45,4,"(-13.5541012, -71.8585085)",32,297,SJ02
1450,22066330,2022-07-14 15:32:57,4,"(-13.553674, -71.8596574)",41,284,SJ02
1451,22066363,2022-07-14 15:33:09,4,"(-13.5534787, -71.8608279)",32,278,SJ02
1452,22066505,2022-07-14 15:33:50,4,"(-13.5533381, -71.8616006)",8,275,SJ02
1453,22066559,2022-07-14 15:34:07,4,"(-13.5532449, -71.8623679)",27,279,SJ02
1454,22066603,2022-07-14 15:34:19,4,"(-13.5530711, -71.863495)",39,278,SJ02
1455,22066636,2022-07-14 15:34:31,4,"(-13.5529256, -71.8645341)",37,279,SJ02
1456,22066700,2022-07-14 15:34:46,4,"(-13.5527581, -71.8654295)",19,281,SJ02
1457,22066753,2022-07-14 15:35:01,4,"(-13.5525848, -71.8661714)",28,284,SJ02
1458,22066794,2022-07-14 15:35:13,4,"(-13.5523412, -71.8671429)",35,285,SJ02
1459,22066845,2022-07-14 15:35:27,4,"(-13.5521618, -71.8678504)",20,283,SJ02
1460,22066889,2022-07-14 15:35:39,4,"(-13.551959, -71.8687781)",35,284,SJ02
1461,22066917,2022-07-14 15:35:51,4,"(-13.5516659, -71.8698921)",37,285,SJ02
1462,22066962,2022-07-14 15:36:06,4,"(-13.5514677, -71.8706652)",27,284,SJ02
1463,22066999,2022-07-14 15:36:18,4,"(-13.5512417, -71.8716483)",39,283,SJ02
1464,22067049,2022-07-14 15:36:30,4,"(-13.5509532, -71.8727766)",37,283,SJ02
1465,22067084,2022-07-14 15:36:42,4,"(-13.5506693, -71.8738106)",31,286,SJ02
1466,22067184,2022-07-14 15:37:09,4,"(-13.5504681, -71.8745827)",18,287,SJ02
1467,22067225,2022-07-14 15:37:21,4,"(-13.5502324, -71.8753888)",35,286,SJ02
1468,22067295,2022-07-14 15:37:41,4,"(-13.5499772, -71.8761877)",8,287,SJ02
1469,22067341,2022-07-14 15:37:55,4,"(-13.5497709, -71.8769169)",30,286,SJ02
1470,22067378,2022-07-14 15:38:07,4,"(-13.5494742, -71.877952)",37,287,SJ02
1471,22067458,2022-07-14 15:38:30,4,"(-13.5491649, -71.8788766)",8,287,SJ02
1472,22067560,2022-07-14 15:38:59,4,"(-13.5489868, -71.8796448)",19,282,SJ02
1473,22067601,2022-07-14 15:39:11,4,"(-13.548802, -71.8802507)",21,281,SJ02
1474,22067645,2022-07-14 15:39:23,4,"(-13.5486464, -71.8809046)",16,285,SJ02
1475,22067740,2022-07-14 15:39:49,4,"(-13.5484743, -71.8816304)",25,284,SJ02
1476,22067786,2022-07-14 15:40:01,4,"(-13.5482039, -71.8824976)",31,286,SJ02
1477,22067838,2022-07-14 15:40:13,4,"(-13.547943, -71.883445)",22,289,SJ02
1478,22067907,2022-07-14 15:40:39,4,"(-13.5477765, -71.8841094)",12,283,SJ02
1479,22067957,2022-07-14 15:40:52,4,"(-13.5476057, -71.8848014)",25,283,SJ02
1480,22068051,2022-07-14 15:41:16,4,"(-13.5474189, -71.8855103)",15,285,SJ02
1481,22068101,2022-07-14 15:41:29,4,"(-13.547184, -71.8863044)",31,286,SJ02
1482,22068149,2022-07-14 15:41:41,4,"(-13.5469194, -71.8872775)",30,283,SJ02
1483,22068226,2022-07-14 15:42:04,4,"(-13.5466555, -71.8879589)",11,25,SJ02
1484,22068275,2022-07-14 15:42:25,4,"(-13.5458641, -71.8877011)",15,12,SJ02
1485,22068354,2022-07-14 15:42:39,4,"(-13.5452492, -71.8874908)",18,16,SJ02
1486,22068399,2022-07-14 15:42:56,4,"(-13.5445017, -71.8872755)",16,351,SJ02
1487,22068579,2022-07-14 15:43:44,4,"(-13.5442418, -71.887945)",6,286,SJ02
1488,22068729,2022-07-14 15:44:28,4,"(-13.5446471, -71.8883212)",17,201,SJ02
1489,22068817,2022-07-14 15:44:50,4,"(-13.5453169, -71.8885748)",25,197,SJ02
1490,22068859,2022-07-14 15:45:02,4,"(-13.5462961, -71.8888934)",30,198,SJ02
1491,22069051,2022-07-14 15:45:55,4,"(-13.5463709, -71.889413)",12,276,SJ02
1492,22069097,2022-07-14 15:46:08,4,"(-13.5462059, -71.8900541)",24,295,SJ02
1493,22069269,2022-07-14 15:46:48,4,"(-13.5459103, -71.890684)",19,286,SJ02
1494,22069314,2022-07-14 15:47:09,4,"(-13.5457282, -71.8914423)",19,280,SJ02
1495,22069573,2022-07-14 15:47:45,4,"(-13.54455, -71.8952289)",30,297,SJ02
1496,22069726,2022-07-14 15:49:02,4,"(-13.5441492, -71.8959212)",12,302,SJ02
1497,22069821,2022-07-14 15:49:25,4,"(-13.5437126, -71.8966056)",18,306,SJ02
1498,22069863,2022-07-14 15:49:37,4,"(-13.5432462, -71.8972871)",31,307,SJ02
1499,22069905,2022-07-14 15:49:49,4,"(-13.5427753, -71.897918)",28,307,SJ02
1500,22069949,2022-07-14 15:50:07,4,"(-13.542282, -71.8985912)",11,306,SJ02
1501,22070026,2022-07-14 15:50:29,4,"(-13.5418765, -71.8992066)",21,308,SJ02
1502,22070069,2022-07-14 15:50:41,4,"(-13.541298, -71.8999584)",34,308,SJ02
1503,22070116,2022-07-14 15:50:53,4,"(-13.5407324, -71.9007344)",27,307,SJ02
1504,22070193,2022-07-14 15:51:17,4,"(-13.5403041, -71.9013388)",22,305,SJ02
1505,22070248,2022-07-14 15:51:29,4,"(-13.5397357, -71.9021093)",38,307,SJ02
1506,22070319,2022-07-14 15:51:49,4,"(-13.5391044, -71.9029542)",13,307,SJ02
1507,22070368,2022-07-14 15:52:07,4,"(-13.5386497, -71.9035774)",19,307,SJ02
1508,22070425,2022-07-14 15:52:19,4,"(-13.5382506, -71.9041589)",28,305,SJ02
1509,22070485,2022-07-14 15:52:31,4,"(-13.5377071, -71.9049909)",33,303,SJ02
1510,22070574,2022-07-14 15:52:54,4,"(-13.53731, -71.9056487)",19,303,SJ02
1511,22070740,2022-07-14 15:53:41,4,"(-13.5369168, -71.9062439)",13,303,SJ02
1512,22070788,2022-07-14 15:53:54,4,"(-13.5364829, -71.9069219)",17,306,SJ02
1513,22070849,2022-07-14 15:54:16,4,"(-13.5360775, -71.9075214)",29,302,SJ02
1514,22070904,2022-07-14 15:54:28,4,"(-13.5354247, -71.9085174)",42,299,SJ02
1515,22070951,2022-07-14 15:54:40,4,"(-13.5346079, -71.9097869)",54,304,SJ02
1516,22070999,2022-07-14 15:54:52,4,"(-13.533771, -71.9110297)",37,308,SJ02
1517,22071125,2022-07-14 15:55:18,4,"(-13.5333409, -71.9117038)",25,301,SJ02
1518,22071127,2022-07-14 15:55:30,4,"(-13.5328041, -71.9125522)",40,304,SJ02
1519,22071223,2022-07-14 15:55:42,4,"(-13.5322216, -71.9134451)",26,306,SJ02
1520,22071259,2022-07-14 15:56:05,4,"(-13.53183, -71.9140316)",17,301,SJ02
